"Series";"Time";"Value"
"CPU0";"2019-08-30T04:38:00";80
"CPU0";"2019-08-30T04:40:00";79
"CPU0";"2019-08-30T04:42:00";81
"CPU0";"2019-08-30T04:42:00";80
"CPU0";"2019-08-30T04:44:00";79
"CPU0";"2019-08-30T04:46:00";80
"CPU0";"2019-08-30T04:48:00";79
"CPU0";"2019-08-30T04:50:00";79
"CPU0";"2019-08-30T04:50:00";80
"CPU0";"2019-08-30T04:52:00";79
"CPU0";"2019-08-30T04:54:00";80
"CPU0";"2019-08-30T04:56:00";79
"CPU0";"2019-08-30T04:58:00";81
"CPU0";"2019-08-30T04:58:00";79
"CPU0";"2019-08-30T05:00:00";79
"CPU0";"2019-08-30T05:02:00";80
"CPU0";"2019-08-30T05:04:00";79
"CPU0";"2019-08-30T05:06:00";80
"CPU0";"2019-08-30T05:08:00";79
"CPU0";"2019-08-30T05:10:00";79
"CPU0";"2019-08-30T05:10:00";80
"CPU0";"2019-08-30T05:12:00";79
"CPU0";"2019-08-30T05:14:00";80
"CPU0";"2019-08-30T05:16:00";79
"CPU0";"2019-08-30T05:16:00";78
"CPU0";"2019-08-30T05:18:00";80
"CPU0";"2019-08-30T05:18:00";79
"CPU0";"2019-08-30T05:20:00";79
"CPU0";"2019-08-30T05:20:00";78
"CPU0";"2019-08-30T05:22:00";79
"CPU0";"2019-08-30T05:24:00";79
"CPU0";"2019-08-30T05:24:00";78
"CPU0";"2019-08-30T05:26:00";79
"CPU0";"2019-08-30T05:26:00";80
"CPU0";"2019-08-30T05:28:00";79
"CPU0";"2019-08-30T05:30:00";81
"CPU0";"2019-08-30T05:30:00";79
"CPU0";"2019-08-30T05:32:00";79
"CPU0";"2019-08-30T05:32:00";78
"CPU0";"2019-08-30T05:34:00";80
"CPU0";"2019-08-30T05:36:00";79
"CPU0";"2019-08-30T05:36:00";78
"CPU0";"2019-08-30T05:38:00";79
"CPU0";"2019-08-30T05:40:00";80
"CPU0";"2019-08-30T05:40:00";78
"CPU0";"2019-08-30T05:42:00";80
"CPU0";"2019-08-30T05:44:00";80
"CPU0";"2019-08-30T05:44:00";79
"CPU0";"2019-08-30T05:46:00";79
"CPU0";"2019-08-30T05:46:00";80
"CPU0";"2019-08-30T05:48:00";79
"CPU0";"2019-08-30T05:50:00";79
"CPU0";"2019-08-30T05:52:00";79
"CPU0";"2019-08-30T05:54:00";79
"CPU0";"2019-08-30T05:54:00";80
"CPU0";"2019-08-30T05:56:00";79
"CPU0";"2019-08-30T05:58:00";80
"CPU0";"2019-08-30T06:00:00";80
"CPU0";"2019-08-30T06:00:00";79
"CPU0";"2019-08-30T06:02:00";80
"CPU0";"2019-08-30T06:04:00";79
"CPU0";"2019-08-30T06:06:00";80
"CPU0";"2019-08-30T06:08:00";80
"CPU0";"2019-08-30T06:08:00";79
"CPU0";"2019-08-30T06:10:00";80
"CPU0";"2019-08-30T06:10:00";79
"CPU0";"2019-08-30T06:12:00";80
"CPU0";"2019-08-30T06:12:00";79
"CPU0";"2019-08-30T06:14:00";79
"CPU0";"2019-08-30T06:14:00";80
"CPU0";"2019-08-30T06:16:00";79
"CPU0";"2019-08-30T06:18:00";79
"CPU0";"2019-08-30T06:18:00";80
"CPU0";"2019-08-30T06:20:00";80
"CPU0";"2019-08-30T06:20:00";79
"CPU0";"2019-08-30T06:22:00";80
"CPU0";"2019-08-30T06:22:00";79
"CPU0";"2019-08-30T06:24:00";79
"CPU0";"2019-08-30T06:26:00";80
"CPU0";"2019-08-30T06:28:00";80
"CPU0";"2019-08-30T06:28:00";79
"CPU0";"2019-08-30T06:30:00";79
"CPU0";"2019-08-30T06:32:00";79
"CPU0";"2019-08-30T06:34:00";80
"CPU0";"2019-08-30T06:36:00";80
"CPU0";"2019-08-30T06:36:00";79
"CPU0";"2019-08-30T06:38:00";80
"CPU0";"2019-08-30T06:40:00";79
"CPU0";"2019-08-30T06:42:00";80
"CPU0";"2019-08-30T06:44:00";79
"CPU0";"2019-08-30T06:46:00";79
"CPU0";"2019-08-30T06:46:00";80
"CPU0";"2019-08-30T06:48:00";81
"CPU0";"2019-08-30T06:48:00";79
"CPU0";"2019-08-30T06:50:00";80
"CPU0";"2019-08-30T06:52:00";79
"CPU0";"2019-08-30T06:54:00";79
"CPU0";"2019-08-30T06:54:00";80
"CPU0";"2019-08-30T06:56:00";80
"CPU0";"2019-08-30T06:56:00";79
"CPU0";"2019-08-30T06:58:00";79
"CPU0";"2019-08-30T06:58:00";80
"CPU0";"2019-08-30T07:00:00";79
"CPU0";"2019-08-30T07:02:00";80
"CPU0";"2019-08-30T07:04:00";80
"CPU0";"2019-08-30T07:04:00";79
"CPU0";"2019-08-30T07:06:00";80
"CPU0";"2019-08-30T07:06:00";81
"CPU0";"2019-08-30T07:08:00";79
"CPU0";"2019-08-30T07:10:00";79
"CPU0";"2019-08-30T07:10:00";80
"CPU0";"2019-08-30T07:12:00";79
"CPU0";"2019-08-30T07:14:00";80
"CPU0";"2019-08-30T07:16:00";79
"CPU0";"2019-08-30T07:16:00";80
"CPU0";"2019-08-30T07:18:00";80
"CPU0";"2019-08-30T07:20:00";80
"CPU0";"2019-08-30T07:20:00";79
"CPU0";"2019-08-30T07:22:00";80
"CPU0";"2019-08-30T07:24:00";79
"CPU0";"2019-08-30T07:26:00";80
"CPU0";"2019-08-30T07:26:00";79
"CPU0";"2019-08-30T07:28:00";79
"CPU0";"2019-08-30T07:30:00";79
"CPU0";"2019-08-30T07:32:00";79
"CPU0";"2019-08-30T07:34:00";81
"CPU0";"2019-08-30T07:36:00";81
"CPU0";"2019-08-30T07:36:00";79
"CPU0";"2019-08-30T07:38:00";79
"CPU0";"2019-08-30T07:40:00";79
"CPU0";"2019-08-30T07:42:00";80
"CPU0";"2019-08-30T07:44:00";80
"CPU0";"2019-08-30T07:44:00";79
"CPU0";"2019-08-30T07:46:00";80
"CPU0";"2019-08-30T07:46:00";81
"CPU0";"2019-08-30T07:48:00";79
"CPU0";"2019-08-30T07:50:00";79
"CPU0";"2019-08-30T07:50:00";80
"CPU0";"2019-08-30T07:52:00";79
"CPU0";"2019-08-30T07:54:00";81
"CPU0";"2019-08-30T07:54:00";80
"CPU0";"2019-08-30T07:56:00";79
"CPU0";"2019-08-30T07:58:00";79
"CPU0";"2019-08-30T07:58:00";81
"CPU0";"2019-08-30T08:00:00";81
"CPU0";"2019-08-30T08:00:00";79
"CPU0";"2019-08-30T08:02:00";79
"CPU0";"2019-08-30T08:02:00";80
"CPU0";"2019-08-30T08:04:00";79
"CPU0";"2019-08-30T08:06:00";79
"CPU0";"2019-08-30T08:06:00";80
"CPU0";"2019-08-30T08:08:00";79
"CPU0";"2019-08-30T08:10:00";80
"CPU0";"2019-08-30T08:12:00";79
"CPU0";"2019-08-30T08:14:00";80
"CPU0";"2019-08-30T08:14:00";79
"CPU0";"2019-08-30T08:16:00";80
"CPU0";"2019-08-30T08:16:00";79
"CPU0";"2019-08-30T08:18:00";79
"CPU0";"2019-08-30T08:18:00";80
"CPU0";"2019-08-30T08:20:00";79
"CPU0";"2019-08-30T08:22:00";79
"CPU0";"2019-08-30T08:24:00";79
"CPU0";"2019-08-30T08:26:00";79
"CPU0";"2019-08-30T08:26:00";80
"CPU0";"2019-08-30T08:28:00";79
"CPU0";"2019-08-30T08:30:00";79
"CPU0";"2019-08-30T08:30:00";80
"CPU0";"2019-08-30T08:32:00";80
"CPU0";"2019-08-30T08:32:00";79
"CPU0";"2019-08-30T08:34:00";80
"CPU0";"2019-08-30T08:36:00";79
"CPU0";"2019-08-30T08:38:00";79
"CPU0";"2019-08-30T08:38:00";80
"CPU0";"2019-08-30T08:40:00";80
"CPU0";"2019-08-30T08:40:00";79
"CPU0";"2019-08-30T08:42:00";81
"CPU0";"2019-08-30T08:42:00";80
"CPU0";"2019-08-30T08:44:00";79
"CPU0";"2019-08-30T08:46:00";79
"CPU0";"2019-08-30T08:46:00";80
"CPU0";"2019-08-30T08:48:00";79
"CPU0";"2019-08-30T08:50:00";80
"CPU0";"2019-08-30T08:52:00";79
"CPU0";"2019-08-30T08:54:00";80
"CPU0";"2019-08-30T08:56:00";80
"CPU0";"2019-08-30T08:56:00";79
"CPU0";"2019-08-30T08:58:00";80
"CPU0";"2019-08-30T09:00:00";79
"CPU0";"2019-08-30T09:02:00";79
"CPU0";"2019-08-30T09:02:00";80
"CPU0";"2019-08-30T09:04:00";80
"CPU0";"2019-08-30T09:04:00";79
"CPU0";"2019-08-30T09:06:00";79
"CPU0";"2019-08-30T09:06:00";80
"CPU0";"2019-08-30T09:08:00";80
"CPU0";"2019-08-30T09:08:00";79
"CPU0";"2019-08-30T09:10:00";79
"CPU0";"2019-08-30T09:12:00";79
"CPU0";"2019-08-30T09:14:00";80
"CPU0";"2019-08-30T09:16:00";79
"CPU0";"2019-08-30T09:18:00";79
"CPU0";"2019-08-30T09:18:00";80
"CPU0";"2019-08-30T09:20:00";79
"CPU0";"2019-08-30T09:22:00";79
"CPU0";"2019-08-30T09:22:00";81
"CPU0";"2019-08-30T09:24:00";79
"CPU0";"2019-08-30T09:26:00";79
"CPU0";"2019-08-30T09:26:00";80
"CPU0";"2019-08-30T09:28:00";79
"CPU0";"2019-08-30T09:30:00";79
"CPU0";"2019-08-30T09:30:00";80
"CPU0";"2019-08-30T09:32:00";80
"CPU0";"2019-08-30T09:32:00";79
"CPU0";"2019-08-30T09:34:00";79
"CPU0";"2019-08-30T09:34:00";81
"CPU0";"2019-08-30T09:36:00";79
"CPU0";"2019-08-30T09:38:00";79
"CPU0";"2019-08-30T09:38:00";80
"CPU0";"2019-08-30T09:40:00";79
"CPU0";"2019-08-30T09:42:00";79
"CPU0";"2019-08-30T09:42:00";81
"CPU0";"2019-08-30T09:44:00";79
"CPU0";"2019-08-30T09:46:00";79
"CPU0";"2019-08-30T09:46:00";81
"CPU0";"2019-08-30T09:48:00";80
"CPU0";"2019-08-30T09:48:00";79
"CPU0";"2019-08-30T09:50:00";79
"CPU0";"2019-08-30T09:50:00";81
"CPU0";"2019-08-30T09:52:00";80
"CPU0";"2019-08-30T09:52:00";79
"CPU0";"2019-08-30T09:54:00";79
"CPU0";"2019-08-30T09:54:00";80
"CPU0";"2019-08-30T09:56:00";80
"CPU0";"2019-08-30T09:56:00";79
"CPU0";"2019-08-30T09:58:00";79
"CPU0";"2019-08-30T09:58:00";80
"CPU0";"2019-08-30T10:00:00";80
"CPU0";"2019-08-30T10:00:00";79
"CPU0";"2019-08-30T10:02:00";80
"CPU0";"2019-08-30T10:04:00";80
"CPU0";"2019-08-30T10:04:00";79
"CPU0";"2019-08-30T10:06:00";80
"CPU0";"2019-08-30T10:06:00";79
"CPU0";"2019-08-30T10:08:00";79
"CPU0";"2019-08-30T10:10:00";79
"CPU0";"2019-08-30T10:10:00";80
"CPU0";"2019-08-30T10:12:00";80
"CPU0";"2019-08-30T10:14:00";81
"CPU0";"2019-08-30T10:14:00";80
"CPU0";"2019-08-30T10:16:00";79
"CPU0";"2019-08-30T10:16:00";80
"CPU0";"2019-08-30T10:18:00";79
"CPU0";"2019-08-30T10:20:00";80
"CPU0";"2019-08-30T10:22:00";79
"CPU0";"2019-08-30T10:22:00";80
"CPU0";"2019-08-30T10:24:00";79
"CPU0";"2019-08-30T10:26:00";79
"CPU0";"2019-08-30T10:26:00";80
"CPU0";"2019-08-30T10:28:00";79
"CPU0";"2019-08-30T10:30:00";80
"CPU0";"2019-08-30T10:32:00";80
"CPU0";"2019-08-30T10:32:00";79
"CPU0";"2019-08-30T10:34:00";80
"CPU0";"2019-08-30T10:36:00";81
"CPU0";"2019-08-30T10:36:00";79
"CPU0";"2019-08-30T10:38:00";79
"CPU0";"2019-08-30T10:38:00";81
"CPU0";"2019-08-30T10:40:00";80
"CPU0";"2019-08-30T10:40:00";79
"CPU0";"2019-08-30T10:42:00";80
"CPU0";"2019-08-30T10:44:00";79
"CPU0";"2019-08-30T10:46:00";79
"CPU0";"2019-08-30T10:48:00";81
"CPU0";"2019-08-30T10:48:00";79
"CPU0";"2019-08-30T10:50:00";80
"CPU0";"2019-08-30T10:52:00";80
"CPU0";"2019-08-30T10:52:00";79
"CPU0";"2019-08-30T10:54:00";79
"CPU0";"2019-08-30T10:56:00";81
"CPU0";"2019-08-30T10:56:00";79
"CPU0";"2019-08-30T10:58:00";80
"CPU0";"2019-08-30T10:58:00";79
"CPU0";"2019-08-30T11:00:00";80
"CPU0";"2019-08-30T11:00:00";78
"CPU0";"2019-08-30T11:02:00";78
"CPU0";"2019-08-30T11:02:00";79
"CPU0";"2019-08-30T11:04:00";78
"CPU0";"2019-08-30T11:04:00";77
"CPU0";"2019-08-30T11:06:00";77
"CPU0";"2019-08-30T11:06:00";78
"CPU0";"2019-08-30T11:08:00";78
"CPU0";"2019-08-30T11:08:00";77
"CPU0";"2019-08-30T11:10:00";78
"CPU0";"2019-08-30T11:10:00";76
"CPU0";"2019-08-30T11:12:00";77
"CPU0";"2019-08-30T11:12:00";76
"CPU0";"2019-08-30T11:14:00";76
"CPU0";"2019-08-30T11:14:00";77
"CPU0";"2019-08-30T11:16:00";76
"CPU0";"2019-08-30T11:18:00";76
"CPU0";"2019-08-30T11:20:00";75
"CPU0";"2019-08-30T11:22:00";75
"CPU0";"2019-08-30T11:22:00";76
"CPU0";"2019-08-30T11:24:00";76
"CPU0";"2019-08-30T11:24:00";75
"CPU0";"2019-08-30T11:26:00";76
"CPU0";"2019-08-30T11:26:00";75
"CPU0";"2019-08-30T11:28:00";77
"CPU0";"2019-08-30T11:28:00";75
"CPU0";"2019-08-30T11:30:00";75
"CPU0";"2019-08-30T11:30:00";77
"CPU0";"2019-08-30T11:32:00";76
"CPU0";"2019-08-30T11:32:00";75
"CPU0";"2019-08-30T11:34:00";75
"CPU0";"2019-08-30T11:34:00";76
"CPU0";"2019-08-30T11:36:00";76
"CPU0";"2019-08-30T11:36:00";75
"CPU0";"2019-08-30T11:38:00";75
"CPU0";"2019-08-30T11:38:00";77
"CPU0";"2019-08-30T11:40:00";77
"CPU0";"2019-08-30T11:40:00";76
"CPU0";"2019-08-30T11:42:00";75
"CPU0";"2019-08-30T11:42:00";76
"CPU0";"2019-08-30T11:44:00";76
"CPU0";"2019-08-30T11:44:00";75
"CPU0";"2019-08-30T11:46:00";75
"CPU0";"2019-08-30T11:46:00";76
"CPU0";"2019-08-30T11:48:00";76
"CPU0";"2019-08-30T11:48:00";75
"CPU0";"2019-08-30T11:50:00";75
"CPU0";"2019-08-30T11:50:00";76
"CPU0";"2019-08-30T11:52:00";75
"CPU0";"2019-08-30T11:54:00";76
"CPU0";"2019-08-30T11:56:00";75
"CPU0";"2019-08-30T11:56:00";76
"CPU0";"2019-08-30T11:58:00";76
"CPU0";"2019-08-30T12:00:00";77
"CPU0";"2019-08-30T12:00:00";75
"CPU0";"2019-08-30T12:02:00";76
"CPU0";"2019-08-30T12:02:00";77
"CPU0";"2019-08-30T12:04:00";76
"CPU0";"2019-08-30T12:04:00";75
"CPU0";"2019-08-30T12:06:00";75
"CPU0";"2019-08-30T12:06:00";77
"CPU0";"2019-08-30T12:08:00";75
"CPU0";"2019-08-30T12:08:00";76
"CPU0";"2019-08-30T12:10:00";75
"CPU0";"2019-08-30T12:10:00";77
"CPU0";"2019-08-30T12:12:00";77
"CPU0";"2019-08-30T12:12:00";75
"CPU0";"2019-08-30T12:14:00";75
"CPU0";"2019-08-30T12:14:00";76
"CPU0";"2019-08-30T12:16:00";77
"CPU0";"2019-08-30T12:16:00";75
"CPU0";"2019-08-30T12:18:00";75
"CPU0";"2019-08-30T12:20:00";76
"CPU0";"2019-08-30T12:20:00";75
"CPU0";"2019-08-30T12:22:00";75
"CPU0";"2019-08-30T12:22:00";76
"CPU0";"2019-08-30T12:24:00";76
"CPU0";"2019-08-30T12:24:00";75
"CPU0";"2019-08-30T12:26:00";75
"CPU0";"2019-08-30T12:26:00";76
"CPU0";"2019-08-30T12:28:00";75
"CPU0";"2019-08-30T12:28:00";76
"CPU0";"2019-08-30T12:30:00";75
"CPU0";"2019-08-30T12:30:00";77
"CPU0";"2019-08-30T12:32:00";76
"CPU0";"2019-08-30T12:34:00";75
"CPU0";"2019-08-30T12:34:00";76
"CPU0";"2019-08-30T12:36:00";77
"CPU0";"2019-08-30T12:36:00";76
"CPU0";"2019-08-30T12:38:00";76
"CPU0";"2019-08-30T12:40:00";75
"CPU0";"2019-08-30T12:42:00";75
"CPU0";"2019-08-30T12:42:00";77
"CPU0";"2019-08-30T12:44:00";76
"CPU0";"2019-08-30T12:44:00";75
"CPU0";"2019-08-30T12:46:00";76
"CPU0";"2019-08-30T12:46:00";77
"CPU0";"2019-08-30T12:48:00";76
"CPU0";"2019-08-30T12:48:00";75
"CPU0";"2019-08-30T12:50:00";75
"CPU0";"2019-08-30T12:50:00";76
"CPU0";"2019-08-30T12:52:00";76
"CPU0";"2019-08-30T12:52:00";75
"CPU0";"2019-08-30T12:54:00";75
"CPU0";"2019-08-30T12:54:00";76
"CPU0";"2019-08-30T12:56:00";76
"CPU0";"2019-08-30T12:56:00";75
"CPU0";"2019-08-30T12:58:00";76
"CPU0";"2019-08-30T13:00:00";75
"CPU0";"2019-08-30T13:02:00";75
"CPU0";"2019-08-30T13:04:00";77
"CPU0";"2019-08-30T13:04:00";75
"CPU0";"2019-08-30T13:06:00";76
"CPU0";"2019-08-30T13:08:00";76
"CPU0";"2019-08-30T13:08:00";75
"CPU0";"2019-08-30T13:10:00";75
"CPU0";"2019-08-30T13:12:00";74
"CPU0";"2019-08-30T13:14:00";75
"CPU0";"2019-08-30T13:16:00";76
"CPU0";"2019-08-30T13:16:00";75
"CPU0";"2019-08-30T13:18:00";75
"CPU0";"2019-08-30T13:20:00";77
"CPU0";"2019-08-30T13:20:00";75
"CPU0";"2019-08-30T13:22:00";75
"CPU0";"2019-08-30T13:22:00";77
"CPU0";"2019-08-30T13:24:00";75
"CPU0";"2019-08-30T13:26:00";75
"CPU0";"2019-08-30T13:26:00";76
"CPU0";"2019-08-30T13:28:00";75
"CPU0";"2019-08-30T13:30:00";75
"CPU0";"2019-08-30T13:30:00";76
"CPU0";"2019-08-30T13:32:00";76
"CPU0";"2019-08-30T13:34:00";76
"CPU0";"2019-08-30T13:34:00";77
"CPU0";"2019-08-30T13:36:00";75
"CPU0";"2019-08-30T13:38:00";76
"CPU0";"2019-08-30T13:38:00";77
"CPU0";"2019-08-30T13:40:00";76
"CPU0";"2019-08-30T13:40:00";75
"CPU0";"2019-08-30T13:42:00";75
"CPU0";"2019-08-30T13:42:00";76
"CPU0";"2019-08-30T13:44:00";77
"CPU0";"2019-08-30T13:44:00";75
"CPU0";"2019-08-30T13:46:00";75
"CPU0";"2019-08-30T13:46:00";77
"CPU0";"2019-08-30T13:48:00";77
"CPU0";"2019-08-30T13:48:00";75
"CPU0";"2019-08-30T13:50:00";75
"CPU0";"2019-08-30T13:50:00";74
"CPU0";"2019-08-30T13:52:00";75
"CPU0";"2019-08-30T13:52:00";74
"CPU0";"2019-08-30T13:54:00";75
"CPU0";"2019-08-30T13:54:00";77
"CPU0";"2019-08-30T13:56:00";77
"CPU0";"2019-08-30T13:56:00";75
"CPU0";"2019-08-30T13:58:00";76
"CPU0";"2019-08-30T13:58:00";77
"CPU0";"2019-08-30T14:00:00";76
"CPU0";"2019-08-30T14:00:00";75
"CPU0";"2019-08-30T14:02:00";75
"CPU0";"2019-08-30T14:02:00";76
"CPU0";"2019-08-30T14:04:00";76
"CPU0";"2019-08-30T14:04:00";75
"CPU0";"2019-08-30T14:06:00";75
"CPU0";"2019-08-30T14:08:00";76
"CPU0";"2019-08-30T14:08:00";75
"CPU0";"2019-08-30T14:10:00";75
"CPU0";"2019-08-30T14:12:00";76
"CPU0";"2019-08-30T14:12:00";75
"CPU0";"2019-08-30T14:14:00";75
"CPU0";"2019-08-30T14:16:00";76
"CPU0";"2019-08-30T14:16:00";75
"CPU0";"2019-08-30T14:18:00";75
"CPU0";"2019-08-30T14:18:00";76
"CPU0";"2019-08-30T14:20:00";77
"CPU0";"2019-08-30T14:20:00";75
"CPU0";"2019-08-30T14:22:00";75
"CPU0";"2019-08-30T14:24:00";76
"CPU0";"2019-08-30T14:24:00";75
"CPU0";"2019-08-30T14:26:00";75
"CPU0";"2019-08-30T14:28:00";76
"CPU0";"2019-08-30T14:28:00";75
"CPU0";"2019-08-30T14:30:00";75
"CPU0";"2019-08-30T14:30:00";76
"CPU0";"2019-08-30T14:32:00";75
"CPU0";"2019-08-30T14:32:00";76
"CPU0";"2019-08-30T14:34:00";75
"CPU0";"2019-08-30T14:34:00";77
"CPU0";"2019-08-30T14:36:00";76
"CPU0";"2019-08-30T14:36:00";75
"CPU0";"2019-08-30T14:38:00";75
"CPU0";"2019-08-30T14:40:00";75
"CPU0";"2019-08-30T14:42:00";76
"CPU0";"2019-08-30T14:42:00";77
"CPU0";"2019-08-30T14:44:00";77
"CPU0";"2019-08-30T14:44:00";76
"CPU0";"2019-08-30T14:46:00";76
"CPU0";"2019-08-30T14:46:00";77
"CPU0";"2019-08-30T14:48:00";77
"CPU0";"2019-08-30T14:48:00";76
"CPU0";"2019-08-30T14:50:00";76
"CPU0";"2019-08-30T14:50:00";77
"CPU0";"2019-08-30T14:52:00";78
"CPU0";"2019-08-30T14:52:00";77
"CPU0";"2019-08-30T14:54:00";77
"CPU0";"2019-08-30T14:56:00";78
"CPU0";"2019-08-30T14:56:00";77
"CPU0";"2019-08-30T14:58:00";77
"CPU0";"2019-08-30T15:00:00";78
"CPU0";"2019-08-30T15:02:00";78
"CPU0";"2019-08-30T15:02:00";79
"CPU0";"2019-08-30T15:04:00";79
"CPU0";"2019-08-30T15:04:00";78
"CPU0";"2019-08-30T15:06:00";78
"CPU0";"2019-08-30T15:06:00";79
"CPU0";"2019-08-30T15:08:00";79
"CPU0";"2019-08-30T15:08:00";78
"CPU0";"2019-08-30T15:10:00";78
"CPU0";"2019-08-30T15:10:00";79
"CPU0";"2019-08-30T15:12:00";80
"CPU0";"2019-08-30T15:12:00";78
"CPU0";"2019-08-30T15:14:00";78
"CPU0";"2019-08-30T15:14:00";79
"CPU0";"2019-08-30T15:16:00";79
"CPU0";"2019-08-30T15:16:00";78
"CPU0";"2019-08-30T15:18:00";78
"CPU0";"2019-08-30T15:18:00";79
"CPU0";"2019-08-30T15:20:00";79
"CPU0";"2019-08-30T15:22:00";78
"CPU0";"2019-08-30T15:22:00";79
"CPU0";"2019-08-30T15:24:00";78
"CPU0";"2019-08-30T15:24:00";79
"CPU0";"2019-08-30T15:26:00";79
"CPU0";"2019-08-30T15:26:00";80
"CPU0";"2019-08-30T15:28:00";78
"CPU0";"2019-08-30T15:28:00";79
"CPU0";"2019-08-30T15:30:00";78
"CPU0";"2019-08-30T15:30:00";79
"CPU0";"2019-08-30T15:32:00";78
"CPU0";"2019-08-30T15:32:00";79
"CPU0";"2019-08-30T15:34:00";79
"CPU0";"2019-08-30T15:34:00";80
"CPU0";"2019-08-30T15:36:00";78
"CPU0";"2019-08-30T15:36:00";79
"CPU0";"2019-08-30T15:38:00";78
"CPU0";"2019-08-30T15:38:00";81
"CPU0";"2019-08-30T15:40:00";80
"CPU0";"2019-08-30T15:40:00";79
"CPU0";"2019-08-30T15:42:00";78
"CPU0";"2019-08-30T15:42:00";80
"CPU0";"2019-08-30T15:44:00";80
"CPU0";"2019-08-30T15:44:00";79
"CPU0";"2019-08-30T15:46:00";79
"CPU0";"2019-08-30T15:46:00";81
"CPU0";"2019-08-30T15:48:00";80
"CPU0";"2019-08-30T15:48:00";79
"CPU0";"2019-08-30T15:50:00";78
"CPU0";"2019-08-30T15:50:00";80
"CPU0";"2019-08-30T15:52:00";80
"CPU0";"2019-08-30T15:52:00";79
"CPU0";"2019-08-30T15:54:00";79
"CPU0";"2019-08-30T15:54:00";81
"CPU0";"2019-08-30T15:56:00";80
"CPU0";"2019-08-30T15:56:00";79
"CPU0";"2019-08-30T15:58:00";79
"CPU0";"2019-08-30T15:58:00";80
"CPU0";"2019-08-30T16:00:00";80
"CPU0";"2019-08-30T16:00:00";79
"CPU0";"2019-08-30T16:02:00";79
"CPU0";"2019-08-30T16:02:00";80
"CPU0";"2019-08-30T16:04:00";80
"CPU0";"2019-08-30T16:04:00";78
"CPU0";"2019-08-30T16:06:00";78
"CPU0";"2019-08-30T16:08:00";81
"CPU0";"2019-08-30T16:08:00";79
"CPU0";"2019-08-30T16:10:00";79
"CPU0";"2019-08-30T16:10:00";80
"CPU0";"2019-08-30T16:12:00";80
"CPU0";"2019-08-30T16:14:00";79
"CPU0";"2019-08-30T16:14:00";80
"CPU0";"2019-08-30T16:16:00";80
"CPU0";"2019-08-30T16:16:00";79
"CPU0";"2019-08-30T16:18:00";79
"CPU0";"2019-08-30T16:18:00";80
"CPU0";"2019-08-30T16:20:00";80
"CPU0";"2019-08-30T16:20:00";79
"CPU0";"2019-08-30T16:22:00";79
"CPU0";"2019-08-30T16:22:00";80
"CPU0";"2019-08-30T16:24:00";79
"CPU0";"2019-08-30T16:26:00";79
"CPU0";"2019-08-30T16:26:00";80
"CPU0";"2019-08-30T16:28:00";80
"CPU0";"2019-08-30T16:28:00";79
"CPU0";"2019-08-30T16:30:00";79
"CPU0";"2019-08-30T16:32:00";81
"CPU0";"2019-08-30T16:32:00";79
"CPU0";"2019-08-30T16:34:00";79
"CPU0";"2019-08-30T16:34:00";80
"CPU0";"2019-08-30T16:36:00";80
"CPU0";"2019-08-30T16:36:00";79
"CPU0";"2019-08-30T16:38:00";79
"CPU0";"2019-08-30T16:38:00";81
"CPU0";"2019-08-30T16:40:00";79
"CPU0";"2019-08-30T16:42:00";79
"CPU0";"2019-08-30T16:44:00";80
"CPU0";"2019-08-30T16:44:00";79
"CPU0";"2019-08-30T16:46:00";79
"CPU0";"2019-08-30T16:46:00";80
"CPU0";"2019-08-30T16:48:00";79
"CPU0";"2019-08-30T16:50:00";79
"CPU0";"2019-08-30T16:50:00";80
"CPU0";"2019-08-30T16:52:00";80
"CPU0";"2019-08-30T16:52:00";79
"CPU0";"2019-08-30T16:54:00";80
"CPU0";"2019-08-30T16:56:00";79
"CPU0";"2019-08-30T16:58:00";79
"CPU0";"2019-08-30T16:58:00";80
"CPU0";"2019-08-30T17:00:00";80
"CPU0";"2019-08-30T17:00:00";79
"CPU0";"2019-08-30T17:02:00";79
"CPU0";"2019-08-30T17:04:00";80
"CPU0";"2019-08-30T17:04:00";79
"CPU0";"2019-08-30T17:06:00";79
"CPU0";"2019-08-30T17:06:00";80
"CPU0";"2019-08-30T17:08:00";80
"CPU0";"2019-08-30T17:08:00";79
"CPU0";"2019-08-30T17:10:00";79
"CPU0";"2019-08-30T17:10:00";80
"CPU0";"2019-08-30T17:12:00";79
"CPU0";"2019-08-30T17:14:00";79
"CPU0";"2019-08-30T17:14:00";80
"CPU0";"2019-08-30T17:16:00";80
"CPU0";"2019-08-30T17:16:00";79
"CPU0";"2019-08-30T17:18:00";80
"CPU0";"2019-08-30T17:20:00";80
"CPU0";"2019-08-30T17:20:00";79
"CPU0";"2019-08-30T17:22:00";80
"CPU0";"2019-08-30T17:22:00";81
"CPU0";"2019-08-30T17:24:00";81
"CPU0";"2019-08-30T17:24:00";79
"CPU0";"2019-08-30T17:26:00";79
"CPU0";"2019-08-30T17:26:00";80
"CPU0";"2019-08-30T17:28:00";81
"CPU0";"2019-08-30T17:28:00";80
"CPU0";"2019-08-30T17:30:00";79
"CPU0";"2019-08-30T17:30:00";80
"CPU0";"2019-08-30T17:32:00";81
"CPU0";"2019-08-30T17:32:00";79
"CPU0";"2019-08-30T17:34:00";80
"CPU0";"2019-08-30T17:34:00";81
"CPU0";"2019-08-30T17:36:00";79
